,file_analyzed,size_category,original_file_name,dir_name,exec_time,result,trip _start,trip_end,routes
0,tickets/voloteaair/im_small/voloteaairTicket3.jpeg,small,voloteaairTicket3.jpeg,tickets/voloteaair,8.451868057250977,400,,,[]
1,tickets/voloteaair/im_medium/voloteaairTicket3.jpeg,medium,voloteaairTicket3.jpeg,tickets/voloteaair,11.4790940284729,200,-1,-1,"[[10825.062018221017, ['Lakefront Airport', 'Guangzhou Baiyun International Airport']], [3261.1842205060257, ['Lakefront Airport', 'Senador PetrÃ´nio Portela Airport']], [505.68185436673224, ['Lakefront Airport', 'Anderson Regional Airport']], [10641.743725648437, ['Lakefront Airport', 'Perth International Airport']], [6781.854425175468, ['Lakefront Airport', ""Villanova D'Albenga International Airport""]], [1613.4980279543192, ['Lakefront Airport', 'Antonio Nery Juarbe Pol Airport']], [3557.6819129296887, ['Lakefront Airport', 'Pinto Martins International Airport']], [8901.005620555065, ['Lakefront Airport', 'Addis Ababa Bole International Airport']], [5813.169684729208, ['Lakefront Airport', 'Sevilla Airport']], [6019.20478961024, ['Lakefront Airport', 'Bilbao Airport']], [10472.264179221283, ['Guangzhou Baiyun International Airport', 'Senador PetrÃ´nio Portela Airport']], [11317.331355154805, ['Guangzhou Baiyun International Airport', 'Anderson Regional Airport']], [1550.8592210254897, ['Guangzhou Baiyun International Airport', 'Perth International Airport']], [0.0, ['Guangzhou Baiyun International Airport', 'Guangzhou Baiyun International Airport']], [7163.745609284485, ['Guangzhou Baiyun International Airport', ""Villanova D'Albenga International Airport""]], [12301.696427439101, ['Guangzhou Baiyun International Airport', 'Antonio Nery Juarbe Pol Airport']], [10221.180913366841, ['Guangzhou Baiyun International Airport', 'Pinto Martins International Airport']], [5107.516037400718, ['Guangzhou Baiyun International Airport', 'Addis Ababa Bole International Airport']], [8182.39503010045, ['Guangzhou Baiyun International Airport', 'Sevilla Airport']], [7925.803717443781, ['Guangzhou Baiyun International Airport', 'Bilbao Airport']], [0.0, ['Senador PetrÃ´nio Portela Airport', 'Senador PetrÃ´nio Portela Airport']], [2884.929146007446, ['Senador PetrÃ´nio Portela Airport', 'Anderson Regional Airport']], [10629.316232179828, ['Senador PetrÃ´nio Portela Airport', 'Perth International Airport']], [10472.264179221283, ['Senador PetrÃ´nio Portela Airport', 'Guangzhou Baiyun International Airport']], [4678.729781978822, ['Senador PetrÃ´nio Portela Airport', ""Villanova D'Albenga International Airport""]], [1870.0354246027287, ['Senador PetrÃ´nio Portela Airport', 'Antonio Nery Juarbe Pol Airport']], [303.9960842965677, ['Senador PetrÃ´nio Portela Airport', 'Pinto Martins International Airport']], [5707.821247010987, ['Senador PetrÃ´nio Portela Airport', 'Addis Ababa Bole International Airport']], [3631.800033933783, ['Senador PetrÃ´nio Portela Airport', 'Sevilla Airport']], [4047.909140056114, ['Senador PetrÃ´nio Portela Airport', 'Bilbao Airport']], [2884.929146007446, ['Anderson Regional Airport', 'Senador PetrÃ´nio Portela Airport']], [10782.921059285214, ['Anderson Regional Airport', 'Perth International Airport']], [11317.331355154805, ['Anderson Regional Airport', 'Guangzhou Baiyun International Airport']], [5.899012088775635e-05, ['Anderson Regional Airport', 'Anderson Regional Airport']], [6283.1266913096815, ['Anderson Regional Airport', ""Villanova D'Albenga International Airport""]], [1135.564710828889, ['Anderson Regional Airport', 'Antonio Nery Juarbe Pol Airport']], [3171.6834127037946, ['Anderson Regional Airport', 'Pinto Martins International Airport']], [8440.399624315865, ['Anderson Regional Airport', 'Addis Ababa Bole International Airport']], [5308.166050054687, ['Anderson Regional Airport', 'Sevilla Airport']], [5519.578204364659, ['Anderson Regional Airport', 'Bilbao Airport']], [10629.316232179828, ['Perth International Airport', 'Senador PetrÃ´nio Portela Airport']], [1550.8592210254897, ['Perth International Airport', 'Guangzhou Baiyun International Airport']], [10782.921059285214, ['Perth International Airport', 'Anderson Regional Airport']], [6130.618472579652, ['Perth International Airport', ""Villanova D'Albenga International Airport""]], [11013.961601936946, ['Perth International Airport', 'Antonio Nery Juarbe Pol Airport']], [10332.582204884233, ['Perth International Airport', 'Pinto Martins International Airport']], [4989.432273096864, ['Perth International Airport', 'Addis Ababa Bole International Airport']], [7201.7287185808445, ['Perth International Airport', 'Sevilla Airport']], [6842.712121729261, ['Perth International Airport', 'Bilbao Airport']], [6283.1266913096815, [""Villanova D'Albenga International Airport"", 'Anderson Regional Airport']], [4678.729781978822, [""Villanova D'Albenga International Airport"", 'Senador PetrÃ´nio Portela Airport']], [5325.422934995506, [""Villanova D'Albenga International Airport"", 'Antonio Nery Juarbe Pol Airport']], [7163.745609284485, [""Villanova D'Albenga International Airport"", 'Guangzhou Baiyun International Airport']], [0.0, [""Villanova D'Albenga International Airport"", ""Villanova D'Albenga International Airport""]], [4450.701592634707, [""Villanova D'Albenga International Airport"", 'Pinto Martins International Airport']], [3036.269302166499, [""Villanova D'Albenga International Airport"", 'Addis Ababa Bole International Airport']], [1071.1263934017736, [""Villanova D'Albenga International Airport"", 'Sevilla Airport']], [764.4027038460436, [""Villanova D'Albenga International Airport"", 'Bilbao Airport']], [1870.0354246027287, ['Antonio Nery Juarbe Pol Airport', 'Senador PetrÃ´nio Portela Airport']], [1135.564710828889, ['Antonio Nery Juarbe Pol Airport', 'Anderson Regional Airport']], [12301.696427439101, ['Antonio Nery Juarbe Pol Airport', 'Guangzhou Baiyun International Airport']], [0.0, ['Antonio Nery Juarbe Pol Airport', 'Antonio Nery Juarbe Pol Airport']], [5325.422934995506, ['Antonio Nery Juarbe Pol Airport', ""Villanova D'Albenga International Airport""]], [2129.6058853872137, ['Antonio Nery Juarbe Pol Airport', 'Pinto Martins International Airport']], [7304.890619489521, ['Antonio Nery Juarbe Pol Airport', 'Addis Ababa Bole International Airport']], [4296.004978213484, ['Antonio Nery Juarbe Pol Airport', 'Sevilla Airport']], [4565.768115070921, ['Antonio Nery Juarbe Pol Airport', 'Bilbao Airport']], [3171.6834127037946, ['Pinto Martins International Airport', 'Anderson Regional Airport']], [0.0, ['Pinto Martins International Airport', 'Pinto Martins International Airport']], [4450.701592634707, ['Pinto Martins International Airport', ""Villanova D'Albenga International Airport""]], [5404.055165303842, ['Pinto Martins International Airport', 'Addis Ababa Bole International Airport']], [303.9960842965677, ['Pinto Martins International Airport', 'Senador PetrÃ´nio Portela Airport']], [2129.6058853872137, ['Pinto Martins International Airport', 'Antonio Nery Juarbe Pol Airport']], [3419.9506423184494, ['Pinto Martins International Airport', 'Sevilla Airport']], [3847.8217376680773, ['Pinto Martins International Airport', 'Bilbao Airport']], [5707.821247010987, ['Addis Ababa Bole International Airport', 'Senador PetrÃ´nio Portela Airport']], [7304.890619489521, ['Addis Ababa Bole International Airport', 'Antonio Nery Juarbe Pol Airport']], [3584.4438322674932, ['Addis Ababa Bole International Airport', 'Sevilla Airport']], [3616.2676124260374, ['Addis Ababa Bole International Airport', 'Bilbao Airport']], [454.62313766934824, ['Sevilla Airport', 'Bilbao Airport']]]"
2,tickets/voloteaair/im_big/voloteaairTicket3.jpeg,big,voloteaairTicket3.jpeg,tickets/voloteaair,11.260455846786499,200,-1,-1,"[[3261.1842205060257, ['Lakefront Airport', 'Senador PetrÃ´nio Portela Airport']], [10825.062018221017, ['Lakefront Airport', 'Guangzhou Baiyun International Airport']], [505.68185436673224, ['Lakefront Airport', 'Anderson Regional Airport']], [10641.743725648437, ['Lakefront Airport', 'Perth International Airport']], [1387.4092381748687, ['Lakefront Airport', 'Alfredo VÃ¡squez Cobo International Airport']], [6781.854425175468, ['Lakefront Airport', ""Villanova D'Albenga International Airport""]], [1613.4980279543192, ['Lakefront Airport', 'Antonio Nery Juarbe Pol Airport']], [3557.6819129296887, ['Lakefront Airport', 'Pinto Martins International Airport']], [10472.264179221283, ['Senador PetrÃ´nio Portela Airport', 'Guangzhou Baiyun International Airport']], [0.0, ['Senador PetrÃ´nio Portela Airport', 'Senador PetrÃ´nio Portela Airport']], [2884.929146007446, ['Senador PetrÃ´nio Portela Airport', 'Anderson Regional Airport']], [10629.316232179828, ['Senador PetrÃ´nio Portela Airport', 'Perth International Airport']], [1874.0417918235994, ['Senador PetrÃ´nio Portela Airport', 'Alfredo VÃ¡squez Cobo International Airport']], [4678.729781978822, ['Senador PetrÃ´nio Portela Airport', ""Villanova D'Albenga International Airport""]], [1870.0354246027287, ['Senador PetrÃ´nio Portela Airport', 'Antonio Nery Juarbe Pol Airport']], [303.9960842965677, ['Senador PetrÃ´nio Portela Airport', 'Pinto Martins International Airport']], [10472.264179221283, ['Guangzhou Baiyun International Airport', 'Senador PetrÃ´nio Portela Airport']], [11317.331355154805, ['Guangzhou Baiyun International Airport', 'Anderson Regional Airport']], [1550.8592210254897, ['Guangzhou Baiyun International Airport', 'Perth International Airport']], [11705.352416044108, ['Guangzhou Baiyun International Airport', 'Alfredo VÃ¡squez Cobo International Airport']], [0.0, ['Guangzhou Baiyun International Airport', 'Guangzhou Baiyun International Airport']], [7163.745609284485, ['Guangzhou Baiyun International Airport', ""Villanova D'Albenga International Airport""]], [12301.696427439101, ['Guangzhou Baiyun International Airport', 'Antonio Nery Juarbe Pol Airport']], [10221.180913366841, ['Guangzhou Baiyun International Airport', 'Pinto Martins International Airport']], [2884.929146007446, ['Anderson Regional Airport', 'Senador PetrÃ´nio Portela Airport']], [10782.921059285214, ['Anderson Regional Airport', 'Perth International Airport']], [1039.3982779733776, ['Anderson Regional Airport', 'Alfredo VÃ¡squez Cobo International Airport']], [11317.331355154805, ['Anderson Regional Airport', 'Guangzhou Baiyun International Airport']], [5.899012088775635e-05, ['Anderson Regional Airport', 'Anderson Regional Airport']], [6283.1266913096815, ['Anderson Regional Airport', ""Villanova D'Albenga International Airport""]], [1135.564710828889, ['Anderson Regional Airport', 'Antonio Nery Juarbe Pol Airport']], [3171.6834127037946, ['Anderson Regional Airport', 'Pinto Martins International Airport']], [11593.909790849624, ['Perth International Airport', 'Alfredo VÃ¡squez Cobo International Airport']], [10629.316232179828, ['Perth International Airport', 'Senador PetrÃ´nio Portela Airport']], [1550.8592210254897, ['Perth International Airport', 'Guangzhou Baiyun International Airport']], [10782.921059285214, ['Perth International Airport', 'Anderson Regional Airport']], [6130.618472579652, ['Perth International Airport', ""Villanova D'Albenga International Airport""]], [11013.961601936946, ['Perth International Airport', 'Antonio Nery Juarbe Pol Airport']], [10332.582204884233, ['Perth International Airport', 'Pinto Martins International Airport']], [1874.0417918235994, ['Alfredo VÃ¡squez Cobo International Airport', 'Senador PetrÃ´nio Portela Airport']], [11705.352416044108, ['Alfredo VÃ¡squez Cobo International Airport', 'Guangzhou Baiyun International Airport']], [1039.3982779733776, ['Alfredo VÃ¡squez Cobo International Airport', 'Anderson Regional Airport']], [5848.530838446299, ['Alfredo VÃ¡squez Cobo International Airport', ""Villanova D'Albenga International Airport""]], [616.2818669668064, ['Alfredo VÃ¡squez Cobo International Airport', 'Antonio Nery Juarbe Pol Airport']], [2170.319045792605, ['Alfredo VÃ¡squez Cobo International Airport', 'Pinto Martins International Airport']], [6283.1266913096815, [""Villanova D'Albenga International Airport"", 'Anderson Regional Airport']], [4678.729781978822, [""Villanova D'Albenga International Airport"", 'Senador PetrÃ´nio Portela Airport']], [5325.422934995506, [""Villanova D'Albenga International Airport"", 'Antonio Nery Juarbe Pol Airport']], [7163.745609284485, [""Villanova D'Albenga International Airport"", 'Guangzhou Baiyun International Airport']], [0.0, [""Villanova D'Albenga International Airport"", ""Villanova D'Albenga International Airport""]], [4450.701592634707, [""Villanova D'Albenga International Airport"", 'Pinto Martins International Airport']], [1870.0354246027287, ['Antonio Nery Juarbe Pol Airport', 'Senador PetrÃ´nio Portela Airport']], [1135.564710828889, ['Antonio Nery Juarbe Pol Airport', 'Anderson Regional Airport']], [12301.696427439101, ['Antonio Nery Juarbe Pol Airport', 'Guangzhou Baiyun International Airport']], [0.0, ['Antonio Nery Juarbe Pol Airport', 'Antonio Nery Juarbe Pol Airport']], [5325.422934995506, ['Antonio Nery Juarbe Pol Airport', ""Villanova D'Albenga International Airport""]], [2129.6058853872137, ['Antonio Nery Juarbe Pol Airport', 'Pinto Martins International Airport']], [3171.6834127037946, ['Pinto Martins International Airport', 'Anderson Regional Airport']], [0.0, ['Pinto Martins International Airport', 'Pinto Martins International Airport']], [4450.701592634707, ['Pinto Martins International Airport', ""Villanova D'Albenga International Airport""]], [303.9960842965677, ['Pinto Martins International Airport', 'Senador PetrÃ´nio Portela Airport']], [2129.6058853872137, ['Pinto Martins International Airport', 'Antonio Nery Juarbe Pol Airport']]]"
3,tickets/voloteaair/im_small/voloteaairTicket2.jpeg,small,voloteaairTicket2.jpeg,tickets/voloteaair,10.68587613105774,400,,,[]
4,tickets/voloteaair/im_medium/voloteaairTicket2.jpeg,medium,voloteaairTicket2.jpeg,tickets/voloteaair,10.4150869846344,400,,,[]
5,tickets/voloteaair/im_big/voloteaairTicket2.jpeg,big,voloteaairTicket2.jpeg,tickets/voloteaair,10.74397587776184,400,,,[]
6,tickets/voloteaair/im_small/voloteairTicket.jpeg,small,voloteairTicket.jpeg,tickets/voloteaair,7.820131063461304,400,,,[]
7,tickets/voloteaair/im_medium/voloteairTicket.jpeg,medium,voloteairTicket.jpeg,tickets/voloteaair,7.741573095321655,400,,,[]
8,tickets/voloteaair/im_big/voloteairTicket.jpeg,big,voloteairTicket.jpeg,tickets/voloteaair,7.736674070358276,400,,,[]
9,tickets/vivaaerobus/im_small/vivaaerobusTicket.jpeg,small,vivaaerobusTicket.jpeg,tickets/vivaaerobus,8.056644201278687,400,,,[]
